id,title,poster_path,status,genre,overview,budget,revenue,production_country,production_company,vote_count,vote_average,release_date,language
242512,Ouija,/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg,Released,Horror,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,5000000,103590271,"White Noise Factory, Universal Pictures, Platinum Dunes, MRC, Blumhouse Productions, 5150 Action, Hasbro Studios, dentsu, Fuji Television Network","White Noise Factory, Universal Pictures, Platinum Dunes, MRC, Blumhouse Productions, 5150 Action, Hasbro Studios, dentsu, Fuji Television Network",2511,5.156,2014-10-24,en
394117,The Florida Project,/bnSTP1PY2fDyat0eUa4QouuGV7F.jpg,Released,Drama,"The story of a precocious six year-old and her ragtag group of friends whose summer break is filled with childhood wonder, possibility and a sense of adventure while the adults around them struggle with hard times.",2000000,11303040,"Cre Film, Freestyle Picture Company, Cinereach, June Pictures, Altitude Film Entertainment","Cre Film, Freestyle Picture Company, Cinereach, June Pictures, Altitude Film Entertainment",2510,7.4,2017-10-06,en
9767,The Break-Up,/yN3b4ElUOMA2lNcwAzr9TEBpmy.jpg,Released,Romance,"Pushed to the breaking-up point after their latest 'why can't you do this one little thing for me?' argument, Brooke calls it quits with her boyfriend Gary. What follows is a hilarious series of remedies, war tactics, overtures and undermining tricks – all encouraged by the former couple's friends and confidantes …and the occasional total stranger! When neither ex is willing to move out of their shared apartment, the only solution is to continue living as hostile roommates until one of them reaches breaking point.",52000000,205668210,"Universal Pictures, Mosaic Media Group, Wild West Picture Show Productions","Universal Pictures, Mosaic Media Group, Wild West Picture Show Productions",2509,5.859,2006-06-01,en
2044,The Lake House,/tHpc1118dYWLnHZleGhwZxRbpae.jpg,Released,Drama,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",40000000,114830111,"Sound for Film, Village Roadshow Pictures, Vertigo Entertainment, Warner Bros. Pictures, Sidus","Sound for Film, Village Roadshow Pictures, Vertigo Entertainment, Warner Bros. Pictures, Sidus",2507,6.989,2006-06-16,en
9470,Kung Fu Hustle,/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,Released,Action,"It's the 1940s, and the notorious Axe Gang terrorizes Shanghai. Small-time criminals Sing and Bone hope to join, but they only manage to make lots of very dangerous enemies. Fortunately for them, kung fu masters and hidden strength can be found in unlikely places. Now they just have to take on the entire Axe Gang.",20000000,102034104,"Star Overseas, China Film Co-Production Corporation, Huayi Brothers Pictures, Beijing Film Studio, China Film Group Corporation, Columbia Pictures, Sony Pictures Classics, Columbia Pictures Film Production Asia","Star Overseas, China Film Co-Production Corporation, Huayi Brothers Pictures, Beijing Film Studio, China Film Group Corporation, Columbia Pictures, Sony Pictures Classics, Columbia Pictures Film Production Asia",2504,7.404,2004-02-10,cn
74465,We Bought a Zoo,/vw4W2QgWuPWJXDA4N0V0MU1R0TI.jpg,Released,Drama,"Benjamin has lost his wife and, in a bid to start his life over, purchases a large house that has a zoo – welcome news for his daughter, but his son is not happy about it. The zoo is in need of renovation and Benjamin sets about the work with the head keeper and the rest of the staff, but, the zoo soon runs into financial trouble.",50000000,120081841,"Dune Entertainment, Estrella Media, Vinyl Films, 20th Century Fox","Dune Entertainment, Estrella Media, Vinyl Films, 20th Century Fox",2502,6.765,2011-12-08,en
11024,Scooby-Doo 2: Monsters Unleashed,/5BrXCJrs22bR5KR6mLHluYo6y4m.jpg,Released,Mystery,"After solving their last mystery at Spooky Island, the Mystery Inc. gang is back in Coolsville, where they are being honored with their very own exhibit at the Coolsonian Criminology Museum. However, when a masked villain steals costumes of classic monsters on display and brings them to life, the gang must come out of retirement to solve the case.",80000000,181466833,"Mosaic Media Group, Warner Bros. Pictures","Mosaic Media Group, Warner Bros. Pictures",2498,6.031,2004-03-24,en
46838,Tucker and Dale vs. Evil,/8shwLEDzajJGSfLgbpac8x8xn1U.jpg,Released,Comedy,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",5000000,5224938,"Eden Rock Media, Gynormous Pictures","Eden Rock Media, Gynormous Pictures",2497,7.361,2010-01-22,en
23437,A Nightmare on Elm Street,/t8YEQvPlvRAt9UamhwRC0zsLkCk.jpg,Released,Horror,"The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl, a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer.",35000000,115664037,"Platinum Dunes, New Line Cinema, Warner Bros. Pictures","Platinum Dunes, New Line Cinema, Warner Bros. Pictures",2485,5.516,2010-04-30,en
86829,Inside Llewyn Davis,/nNxK3pC3DMpPpWKMvo2p3liREVT.jpg,Released,Drama,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future.",11000000,32935319,"CBS Films, StudioCanal, Anton Capital Entertainment","CBS Films, StudioCanal, Anton Capital Entertainment",2482,7.203,2013-10-13,en
210479,Locke,/mZTMFDk5VRQuvkJaCFFAXFV65G6.jpg,Released,Drama,"Ivan Locke has worked hard to craft a good life for himself. Tonight, that life will collapse around him. On the eve of the biggest challenge of his career, Ivan receives a phone call that sets in motion a series of events that will unravel his family, job, and soul.",2000000,4635300,"IM Global, Shoebox Films","IM Global, Shoebox Films",2479,6.899,2014-04-10,en
9477,King Arthur,/5Mqmke8JKE7s8JeYNp7XtzxQXbL.jpg,Released,Adventure,"The story of the Arthurian legend, based on the 'Sarmatian hypothesis' which contends that the legend has a historical nucleus in the Sarmatian heavy cavalry troops stationed in Britain, and that the Roman-British military commander, Lucius Artorius Castus is the historical person behind the legend.",120000000,203567857,"Jerry Bruckheimer Films, World 2000 Entertainment, Touchstone Pictures, Green Hills Productions","Jerry Bruckheimer Films, World 2000 Entertainment, Touchstone Pictures, Green Hills Productions",2479,6.259,2004-07-07,en
52451,The Three Musketeers,/woCADkkDIIKrOMEokbFOEsAYtUa.jpg,Released,Adventure,The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,75000000,132274484,"Summit Entertainment, Constantin Film, Impact Pictures, Deutscher Filmförderfonds, Nouvelles Éditions de Films (NEF), New Legacy Film, Studio Babelsberg","Summit Entertainment, Constantin Film, Impact Pictures, Deutscher Filmförderfonds, Nouvelles Éditions de Films (NEF), New Legacy Film, Studio Babelsberg",2476,5.803,2011-08-31,en
1887,Marie Antoinette,/cybXGmv8Rjd5Os8Xml6YxMBQ0Zt.jpg,Released,Drama,"A retelling of France's iconic but ill-fated queen, Marie Antoinette, from her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.",40000000,60917189,"Columbia Pictures, American Zoetrope, Pricel, TFC, Commission du Film France, Commission du Film Île-de-France","Columbia Pictures, American Zoetrope, Pricel, TFC, Commission du Film France, Commission du Film Île-de-France",2473,6.666,2006-05-24,en
20048,Confessions of a Shopaholic,/6DH1iP06fcpjD7tppsTwcAyZfDR.jpg,Released,Comedy,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping - a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door - until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",40000000,108332743,"Touchstone Pictures, Jerry Bruckheimer Films","Touchstone Pictures, Jerry Bruckheimer Films",2472,6.4,2009-02-05,en
976573,Elemental,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,Released,Animation,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",200000000,486797988,"Walt Disney Pictures, Pixar","Walt Disney Pictures, Pixar",2467,7.757,2023-06-14,en
665,Ben-Hur,/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg,Released,Action,"In 25 AD, Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners.  Three years later and freed by a grateful Roman galley commander whom he has rescued from drowning, he becomes an expert charioteer for Rome, all the while plotting to return to Judea, find and rescue his family, and avenge himself on his former friend.  All the while, the form and work of Jesus move in the background of his life...",15000000,164000000,Metro-Goldwyn-Mayer,Metro-Goldwyn-Mayer,2465,7.87,1959-11-18,en
555604,Guillermo del Toro's Pinocchio,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,Released,Animation,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",35000000,0,"The Jim Henson Company, ShadowMachine, Double Dare You Productions","The Jim Henson Company, ShadowMachine, Double Dare You Productions",2464,8.179,2022-11-09,en
10601,Peter Pan,/cN4Tb2WDhwJMlYLU9vKctunx4rg.jpg,Released,Adventure,"In stifling Edwardian London, Wendy Darling mesmerizes her brothers every night with bedtime tales of swordplay, swashbuckling and the fearsome Captain Hook. But the children become the heroes of an even greater story, when Peter Pan flies into their nursery one night and leads them over moonlit rooftops through a galaxy of stars and to the lush jungles of Neverland.",100000000,121975011,"Revolution Studios, Quinta Communications, Universal Pictures, Columbia Pictures","Revolution Studios, Quinta Communications, Universal Pictures, Columbia Pictures",2459,7.184,2003-12-18,en
786,Almost Famous,/3rrkyLYbgLj84AYvjhdcJot4JPx.jpg,Released,Drama,"In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band, Stillwater.",60000000,47386287,"Columbia Pictures, Vinyl Films, DreamWorks Pictures","Columbia Pictures, Vinyl Films, DreamWorks Pictures",2459,7.501,2000-09-15,en
9473,"South Park: Bigger, Longer & Uncut",/tS0PedvA2mFO9VCHYwQpaU1K36U.jpg,Released,Animation,"When the four boys see an R-rated movie featuring Canadians Terrance and Philip, they are pronounced ""corrupted"", and their parents pressure the United States to wage war against Canada.",21000000,83137603,"Comedy Central Films, Comedy Central, Paramount, Scott Rudin Productions, Warner Bros. Pictures, South Park Studios","Comedy Central Films, Comedy Central, Paramount, Scott Rudin Productions, Warner Bros. Pictures, South Park Studios",2459,7.252,1999-06-30,en
384677,Set It Up,/2HiCq8sPNRGjFaFCyKJh0607Hso.jpg,Released,Romance,Two overworked and underpaid assistants come up with a plan to get their bosses off their backs by setting them up with each other.,0,0,Treehouse Pictures,Treehouse Pictures,2458,6.95,2018-06-15,en
5236,Kiss Kiss Bang Bang,/aWfjIkpENFX6Uw82pET7EQ6jnrd.jpg,Released,Comedy,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...,15000000,15785148,"Silver Pictures, Warner Bros. Pictures","Silver Pictures, Warner Bros. Pictures",2458,7.181,2005-09-05,en
393457,Fences,/35N1U1qnFLDgWD2gcNgEKHtCBxV.jpg,Released,Drama,"In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.",24000000,64414761,"Paramount, Scott Rudin Productions, MACRO, Bron Studios, Escape Artists","Paramount, Scott Rudin Productions, MACRO, Bron Studios, Escape Artists",2458,6.874,2016-12-16,en
9593,Last Action Hero,/yTfjHPqh7C7bkfMtEKx2mPdorQw.jpg,Released,Adventure,"Following the death of his father, young Danny Madigan takes comfort in watching action movies featuring the indestructible Los Angeles cop Jack Slater. After being given a magic ticket by theater manager Nick, Danny is sucked into the screen and bonds with Slater. When evil fictional villain Benedict gets his hands on the ticket and enters the real world, Danny and Jack must follow and stop him.",85000000,137300000,"Oak Productions, Columbia Pictures","Oak Productions, Columbia Pictures",2457,6.432,1993-06-18,en
313922,Green Room,/evZicaR7nXe4LiD9G6QYTorcJGO.jpg,Released,Horror,"A punk rock band becomes trapped in a secluded venue after finding a scene of violence. For what they saw, the band themselves become targets of violence from a gang of white power skinheads, who want to eliminate all evidence of the crime.",5000000,3769214,"filmscience, Broad Green Pictures","filmscience, Broad Green Pictures",2456,6.708,2016-04-15,en
319,True Romance,/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,Released,Action,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",12500000,12600000,"Morgan Creek, Davis Films, August Entertainment, Warner Bros. Pictures","Morgan Creek, Davis Films, August Entertainment, Warner Bros. Pictures",2456,7.54,1993-09-09,en
